review_id,booking_id,customer_id,hotel_id,rating,review_title,review_text,review_date,sentiment
REV001721,BOOK000836,CUST002791,HOT0125,4,Needs Improvement,Great location and ambience.,2026-04-29,Positive
REV001722,BOOK002206,CUST004807,HOT0081,4,Amazing Hospitality,Bathroom needs improvement.,2026-09-18,Positive
REV001723,BOOK002997,CUST001516,HOT0198,5,Value for Money,Staff were friendly and helpful.,2025-03-11,Positive
REV001724,BOOK001234,CUST003744,HOT0168,4,Excellent Stay,Check-in process was smooth.,2024-10-02,Positive
REV001725,BOOK004634,CUST004819,HOT0237,2,Very Good,Bathroom needs improvement.,2026-04-26,Negative
REV001726,BOOK004509,CUST000057,HOT0115,2,Very Good,Overall satisfied with the stay.,2026-06-28,Negative
REV001727,BOOK004431,CUST003167,HOT0115,3,Amazing Hospitality,Will definitely visit again.,2025-05-25,Neutral
REV001728,BOOK003580,CUST004903,HOT0065,5,Poor Service,Overall satisfied with the stay.,2025-05-13,Positive
REV001729,BOOK003977,CUST002622,HOT0082,5,Value for Money,Check-in process was smooth.,2026-01-08,Positive
REV001730,BOOK001584,CUST002167,HOT0227,1,Excellent Stay,Room was clean and comfortable.,2025-10-30,Negative
REV001731,BOOK002365,CUST001373,HOT0169,2,Poor Service,Bathroom needs improvement.,2026-05-16,Negative
REV001732,BOOK001158,CUST000191,HOT0044,1,Very Good,Bathroom needs improvement.,2025-06-13,Negative
REV001733,BOOK001591,CUST004645,HOT0154,5,Very Good,Will definitely visit again.,2025-09-01,Positive
REV001734,BOOK001945,CUST001150,HOT0065,2,Average Experience,Bathroom needs improvement.,2025-09-17,Negative
REV001735,BOOK004367,CUST001901,HOT0070,3,Excellent Stay,Staff were friendly and helpful.,2025-01-01,Neutral
REV001736,BOOK004067,CUST001716,HOT0089,5,Amazing Hospitality,Bathroom needs improvement.,2026-05-05,Positive
REV001737,BOOK001231,CUST002535,HOT0038,3,Very Good,Room was clean and comfortable.,2024-11-26,Neutral
REV001738,BOOK003091,CUST002824,HOT0176,2,Needs Improvement,Great location and ambience.,2026-02-06,Negative
REV001739,BOOK000190,CUST003985,HOT0100,3,Very Good,Overall satisfied with the stay.,2025-08-19,Neutral
REV001740,BOOK000955,CUST003425,HOT0078,2,Very Good,Staff were friendly and helpful.,2024-09-06,Negative
REV001741,BOOK003210,CUST001230,HOT0104,4,Average Experience,Great location and ambience.,2025-07-02,Positive
REV001742,BOOK000260,CUST003722,HOT0093,3,Amazing Hospitality,Overall satisfied with the stay.,2025-03-29,Neutral
REV001743,BOOK003332,CUST004097,HOT0091,3,Highly Recommended,,2026-01-23,Neutral
REV001744,BOOK000936,CUST000987,HOT0129,3,Highly Recommended,Staff were friendly and helpful.,2026-07-11,Neutral
REV001745,BOOK001417,CUST004000,HOT0021,1,Excellent Stay,Overall satisfied with the stay.,2025-10-04,Negative
REV001746,BOOK000549,CUST000909,HOT0250,3,Amazing Hospitality,Staff were friendly and helpful.,2026-03-26,Neutral
REV001747,BOOK000095,CUST004778,HOT0206,1,Highly Recommended,Room was clean and comfortable.,2024-10-09,Negative
REV001748,BOOK004520,CUST000943,HOT0144,3,Very Good,Staff were friendly and helpful.,2024-09-14,Neutral
REV001749,BOOK000102,CUST004384,HOT0127,4,Average Experience,Staff were friendly and helpful.,2025-09-09,Positive
REV001750,BOOK004908,CUST002345,HOT0237,4,Value for Money,Food quality was excellent.,2025-08-21,Positive
REV001751,BOOK002897,CUST003317,HOT0079,2,Highly Recommended,Room was clean and comfortable.,2025-07-14,Negative
REV001752,BOOK000091,CUST004422,HOT0181,2,Highly Recommended,Bathroom needs improvement.,2025-05-27,Negative
REV001753,BOOK002424,CUST004491,HOT0081,4,Poor Service,Check-in process was smooth.,2026-02-05,Positive
REV001754,BOOK002604,CUST001538,HOT0239,5,Amazing Hospitality,Staff were friendly and helpful.,2025-09-02,Positive
REV001755,BOOK004780,CUST002560,HOT0101,4,Highly Recommended,Bathroom needs improvement.,2025-12-03,Positive
REV001756,BOOK003692,CUST000476,HOT0073,3,Needs Improvement,Will definitely visit again.,2025-10-22,Neutral
REV001757,BOOK000595,CUST002616,HOT0136,2,Needs Improvement,Room was clean and comfortable.,2024-10-02,Negative
REV001758,BOOK001402,CUST000305,HOT0177,2,Highly Recommended,Great location and ambience.,2024-08-29,Negative
REV001759,BOOK004760,CUST002685,HOT0019,1,Highly Recommended,Check-in process was smooth.,2026-05-08,Negative
REV001760,BOOK000334,CUST002934,HOT0199,1,Poor Service,Food quality was excellent.,2026-06-20,Negative
REV001761,BOOK004635,CUST004200,HOT0185,1,Excellent Stay,Staff were friendly and helpful.,2025-04-06,Negative
REV001762,BOOK003464,CUST003472,HOT0165,1,Needs Improvement,Staff were friendly and helpful.,2025-04-22,Negative
REV001763,BOOK002352,CUST001957,HOT0090,2,Poor Service,Check-in process was smooth.,2025-04-24,Negative
REV001764,BOOK000273,CUST001287,HOT0116,2,Highly Recommended,Food quality was excellent.,2025-05-26,Negative
REV001765,BOOK000202,CUST000804,HOT0248,3,Average Experience,Staff were friendly and helpful.,2025-06-25,Neutral
REV001766,BOOK001427,CUST000888,HOT0102,3,Needs Improvement,Check-in process was smooth.,2025-04-28,Neutral
REV001767,BOOK002032,CUST001684,HOT0186,1,Amazing Hospitality,Great location and ambience.,2025-10-29,Negative
REV001768,BOOK000151,CUST000425,HOT0225,5,Amazing Hospitality,Great location and ambience.,2024-11-29,Positive
REV001769,BOOK000002,CUST003468,HOT0008,4,Poor Service,Overall satisfied with the stay.,2026-05-29,Positive
REV001770,BOOK000056,CUST003864,HOT0117,4,Very Good,Check-in process was smooth.,2026-06-15,Positive
REV001771,BOOK000354,CUST001599,HOT0230,4,Amazing Hospitality,Room was clean and comfortable.,2024-08-29,Positive
REV001772,BOOK002791,CUST002255,HOT0250,1,Poor Service,Overall satisfied with the stay.,2026-03-04,Negative
REV001773,BOOK002827,CUST003689,HOT0081,4,Average Experience,Great location and ambience.,2024-10-14,Positive
REV001774,BOOK000154,CUST004239,HOT0042,4,Average Experience,Check-in process was smooth.,2024-12-02,Positive
REV001775,BOOK004639,CUST001942,HOT0109,1,Highly Recommended,Room was clean and comfortable.,2025-03-19,Negative
REV001776,BOOK002076,CUST003659,HOT0021,1,Poor Service,Food quality was excellent.,2025-05-22,Negative
REV001777,BOOK003220,CUST003173,HOT0025,5,Needs Improvement,Room was clean and comfortable.,2025-01-07,Positive
REV001778,BOOK000236,CUST001633,HOT0172,3,Highly Recommended,Bathroom needs improvement.,2025-10-15,Neutral
REV001779,BOOK002948,CUST002266,HOT0200,1,Poor Service,Food quality was excellent.,2026-03-28,Negative
REV001780,BOOK003131,CUST000410,HOT0098,5,Needs Improvement,Overall satisfied with the stay.,2025-09-30,Positive
REV001781,BOOK001502,CUST002930,HOT0115,2,Average Experience,Will definitely visit again.,2026-08-25,Negative
REV001782,BOOK004813,CUST000876,HOT0212,2,Amazing Hospitality,Will definitely visit again.,2025-10-28,Negative
REV001783,BOOK001828,CUST003953,HOT0168,2,Very Good,Food quality was excellent.,2025-08-09,Negative
REV001784,BOOK000569,CUST000487,HOT0114,2,Poor Service,Food quality was excellent.,2026-06-13,Negative
REV001785,BOOK004409,CUST003494,HOT0180,1,Poor Service,Check-in process was smooth.,2025-05-23,Negative
REV001786,BOOK000946,CUST004469,HOT0033,2,Needs Improvement,Will definitely visit again.,2025-01-09,Negative
REV001787,BOOK000266,CUST002935,HOT0028,4,Needs Improvement,Staff were friendly and helpful.,2025-07-26,Positive
REV001788,BOOK001581,CUST002328,HOT0054,2,Highly Recommended,Staff were friendly and helpful.,2026-02-01,Negative
REV001789,BOOK001887,CUST001626,HOT0155,3,Value for Money,Room was clean and comfortable.,2025-08-11,Neutral
REV001790,BOOK003450,CUST003568,HOT0250,5,Poor Service,Check-in process was smooth.,2025-08-29,Positive
REV001791,BOOK004287,CUST002931,HOT0169,1,Value for Money,Overall satisfied with the stay.,2025-11-18,Negative
REV001792,BOOK003529,CUST002850,HOT0193,2,Highly Recommended,Overall satisfied with the stay.,2025-01-27,Negative
REV001793,BOOK004653,CUST003949,HOT0213,3,Needs Improvement,Check-in process was smooth.,2025-11-29,Neutral
REV001794,BOOK002665,CUST000207,HOT0033,3,Very Good,Staff were friendly and helpful.,2026-08-16,Neutral
REV001795,BOOK004161,CUST002175,HOT0042,3,Excellent Stay,Food quality was excellent.,2024-12-10,Neutral
REV001796,BOOK000347,CUST002365,HOT0026,3,Amazing Hospitality,Check-in process was smooth.,2024-11-18,Neutral
REV001797,BOOK001882,CUST001317,HOT0014,1,Average Experience,Great location and ambience.,2026-08-03,Negative
REV001798,BOOK002348,CUST000884,HOT0179,2,Highly Recommended,Staff were friendly and helpful.,2026-06-12,Negative
REV001799,BOOK003148,CUST002013,HOT0009,5,Average Experience,Will definitely visit again.,2026-01-27,Positive
REV001800,BOOK000967,CUST003522,HOT0229,1,Average Experience,Will definitely visit again.,2025-02-22,Negative
REV001801,BOOK000830,CUST004009,HOT0157,1,Value for Money,Check-in process was smooth.,2026-04-07,Negative
REV001802,BOOK002426,CUST001883,HOT0112,3,Needs Improvement,Great location and ambience.,2025-04-19,Neutral
REV001803,BOOK004200,CUST002520,HOT0051,3,Poor Service,Room was clean and comfortable.,2025-11-05,Neutral
REV001804,BOOK004724,CUST004672,HOT0098,6,Very Good,Room was clean and comfortable.,2025-09-08,Positive
REV001805,BOOK003449,CUST001417,HOT0231,3,Poor Service,Will definitely visit again.,2025-07-27,Neutral
REV001806,BOOK001382,CUST003828,HOT0091,5,Excellent Stay,Room was clean and comfortable.,2025-03-14,Positive
REV001807,BOOK003207,CUST000042,HOT0109,4,Average Experience,Overall satisfied with the stay.,2025-11-09,Positive
REV001808,BOOK001324,CUST001767,HOT0136,5,Poor Service,Overall satisfied with the stay.,2025-11-25,Positive
REV001809,BOOK003349,CUST002775,HOT0026,1,Average Experience,Staff were friendly and helpful.,2025-12-25,Negative
REV001810,BOOK002842,CUST001748,HOT0110,4,Poor Service,Great location and ambience.,2026-03-30,Positive
REV001811,BOOK001938,CUST002374,HOT0012,4,Amazing Hospitality,Room was clean and comfortable.,2025-09-12,Positive
REV001812,BOOK004971,CUST003512,HOT0214,3,Value for Money,Room was clean and comfortable.,2025-10-09,Neutral
REV001813,BOOK003104,CUST003320,HOT0095,4,Value for Money,Bathroom needs improvement.,2025-01-05,Positive
REV001814,BOOK001163,CUST002212,HOT0147,1,Average Experience,Bathroom needs improvement.,2025-01-12,Negative
REV001815,BOOK004300,CUST004554,HOT0021,3,Needs Improvement,Room was clean and comfortable.,2025-10-07,Neutral
REV001816,BOOK002443,CUST002122,HOT0113,1,Poor Service,Check-in process was smooth.,2025-09-12,Negative
REV001817,BOOK002469,CUST002728,HOT0016,5,Poor Service,Room was clean and comfortable.,2026-02-10,Positive
REV001818,BOOK001327,CUST003585,HOT0023,1,Needs Improvement,Overall satisfied with the stay.,2025-01-10,Negative
REV001819,BOOK004098,CUST000394,HOT0159,1,Poor Service,Great location and ambience.,2026-08-23,Negative
REV001820,BOOK004868,CUST004505,HOT0244,2,Highly Recommended,Bathroom needs improvement.,2026-02-21,Negative
REV001821,BOOK000041,CUST003231,HOT0133,4,Needs Improvement,Room was clean and comfortable.,2025-11-08,Positive
REV001822,BOOK000919,CUST000822,HOT0105,3,Amazing Hospitality,Overall satisfied with the stay.,2024-10-20,Neutral
REV001823,BOOK003391,CUST004719,HOT0098,5,Very Good,Bathroom needs improvement.,2024-11-30,Positive
REV001824,BOOK004913,CUST002241,HOT0244,2,Average Experience,Will definitely visit again.,2026-07-29,Negative
REV001825,BOOK003555,CUST004801,HOT0091,5,Poor Service,Staff were friendly and helpful.,2025-09-24,Positive
REV001826,BOOK003491,CUST003379,HOT0168,1,Very Good,Bathroom needs improvement.,2026-05-18,Negative
REV001827,BOOK003764,CUST001551,HOT0006,5,Poor Service,Great location and ambience.,2025-07-02,Positive
REV001828,BOOK000396,CUST999999,HOT0178,5,Amazing Hospitality,Room was clean and comfortable.,2025-10-13,Positive
REV001829,BOOK004242,CUST002200,HOT0210,3,Average Experience,Great location and ambience.,2026-01-03,Neutral
REV001830,BOOK004551,CUST000265,HOT0198,2,Value for Money,Overall satisfied with the stay.,2025-03-17,Negative
REV001831,BOOK000978,CUST000206,HOT0220,5,Average Experience,Room was clean and comfortable.,2025-12-31,Positive
REV001832,BOOK001093,CUST001026,HOT0082,2,Value for Money,Bathroom needs improvement.,2026-01-11,Negative
REV001833,BOOK001049,CUST003591,HOT0166,1,Highly Recommended,Will definitely visit again.,2026-08-02,Negative
REV001834,BOOK004972,CUST001387,HOT0056,1,Amazing Hospitality,Bathroom needs improvement.,2026-07-02,Negative
REV001835,BOOK002917,CUST001215,HOT0134,4,Very Good,Check-in process was smooth.,2026-01-18,Positive
REV001836,BOOK000123,CUST000708,HOT0219,3,Highly Recommended,Will definitely visit again.,2025-03-18,Neutral
REV001837,BOOK001816,CUST004254,HOT0053,1,Excellent Stay,Great location and ambience.,2026-02-18,Negative
REV001838,BOOK000527,CUST004481,HOT0100,3,Average Experience,Staff were friendly and helpful.,2025-03-19,Neutral
REV001839,BOOK004298,CUST001588,HOT0052,4,Value for Money,,2025-06-04,Positive
REV001840,BOOK002467,CUST003232,HOT0197,2,Amazing Hospitality,Will definitely visit again.,2025-05-05,Negative
REV001841,BOOK003201,CUST004666,HOT0124,3,Needs Improvement,Bathroom needs improvement.,2025-09-19,Neutral
REV001842,BOOK002171,CUST002564,HOT0056,3,Average Experience,Staff were friendly and helpful.,2026-05-29,Neutral
REV001843,BOOK000268,CUST003078,HOT0221,5,Poor Service,Room was clean and comfortable.,2024-12-18,Positive
REV001844,BOOK001948,CUST003853,HOT0225,4,Poor Service,Room was clean and comfortable.,2025-08-28,Positive
REV001845,BOOK002692,CUST001981,HOT0006,5,Excellent Stay,Food quality was excellent.,2026-04-29,Positive
REV001846,BOOK004897,CUST000330,HOT0097,4,Excellent Stay,Room was clean and comfortable.,2025-10-28,Positive
REV001847,BOOK000497,CUST002288,HOT0143,3,Excellent Stay,Check-in process was smooth.,2025-12-07,Neutral
REV001848,BOOK002041,CUST003034,HOT0211,2,Highly Recommended,Check-in process was smooth.,2025-07-06,Negative
REV001849,BOOK000799,CUST000161,HOT0047,2,Poor Service,Food quality was excellent.,2025-04-13,Negative
REV001850,BOOK002536,CUST003417,HOT0055,1,Poor Service,Bathroom needs improvement.,2025-12-29,Negative
REV001851,BOOK004650,CUST004327,HOT0215,3,Excellent Stay,Staff were friendly and helpful.,2025-09-29,Neutral
REV001852,BOOK003489,CUST001988,HOT0026,4,Amazing Hospitality,Check-in process was smooth.,2024-12-03,Positive
REV001853,BOOK004690,CUST001717,HOT0188,1,Average Experience,Food quality was excellent.,2025-07-25,Negative
REV001854,BOOK004158,CUST004331,HOT0023,2,Average Experience,Great location and ambience.,2026-04-06,Negative
REV001855,BOOK003103,CUST002072,HOT0222,2,Poor Service,Will definitely visit again.,2025-09-14,Negative
REV001856,BOOK000718,CUST000817,HOT0067,3,Excellent Stay,Overall satisfied with the stay.,2025-12-14,Neutral
REV001857,BOOK003803,CUST003075,HOT0132,5,Excellent Stay,Will definitely visit again.,2025-10-17,Positive
REV001858,BOOK003063,CUST003371,HOT0106,1,Very Good,Check-in process was smooth.,2025-04-08,Negative
REV001859,BOOK001523,CUST003924,HOT0024,1,Poor Service,Staff were friendly and helpful.,2025-09-03,Negative
REV001860,BOOK001918,CUST003671,HOT0099,4,Excellent Stay,Overall satisfied with the stay.,2026-09-03,Positive
REV001861,BOOK002876,CUST004860,HOT0084,4,Poor Service,Great location and ambience.,2026-05-19,Positive
REV001862,BOOK002241,CUST002281,HOT0069,2,Average Experience,Room was clean and comfortable.,2025-10-30,Negative
REV001863,BOOK003421,CUST000705,HOT0089,1,Highly Recommended,Room was clean and comfortable.,2024-10-22,Negative
REV001864,BOOK002646,CUST002448,HOT0005,2,Value for Money,Check-in process was smooth.,2025-12-29,Negative
REV001865,BOOK004003,CUST000411,HOT0156,6,Highly Recommended,Room was clean and comfortable.,2025-03-24,Negative
REV001866,BOOK000642,CUST004903,HOT0143,5,Average Experience,Great location and ambience.,2024-11-08,Positive
REV001867,BOOK002672,CUST001001,HOT0248,1,Poor Service,Overall satisfied with the stay.,2025-10-15,Negative
REV001868,BOOK003603,CUST003131,HOT0206,4,Highly Recommended,Overall satisfied with the stay.,2026-05-16,Positive
REV001869,BOOK000682,CUST003449,HOT0231,2,Value for Money,Overall satisfied with the stay.,2024-09-16,Negative
REV001870,BOOK000409,CUST000490,HOT0034,4,Amazing Hospitality,Will definitely visit again.,2025-01-11,Positive
REV001871,BOOK004901,CUST001946,HOT0025,2,Excellent Stay,Staff were friendly and helpful.,2024-12-23,Negative
REV001872,BOOK001369,CUST003551,HOT0209,1,Excellent Stay,Food quality was excellent.,2025-11-11,Negative
REV001873,BOOK002094,CUST001556,HOT0040,4,Poor Service,,2025-07-23,Positive
REV001874,BOOK004115,CUST001321,HOT0005,4,Highly Recommended,Great location and ambience.,2026-08-19,Positive
REV001875,BOOK000020,CUST001068,HOT0196,2,Highly Recommended,Bathroom needs improvement.,2025-04-01,Negative
REV001876,BOOK003967,CUST004334,HOT0221,1,Needs Improvement,Staff were friendly and helpful.,2026-02-25,Negative
REV001877,BOOK001426,CUST001214,HOT0129,3,Excellent Stay,Bathroom needs improvement.,2026-04-05,Neutral
REV001878,BOOK004406,CUST002464,HOT0059,2,Average Experience,Staff were friendly and helpful.,2026-01-03,Negative
REV001879,BOOK001475,CUST002782,HOT0076,5,Highly Recommended,Staff were friendly and helpful.,2024-10-15,Positive
REV001880,BOOK003250,CUST000336,HOT0153,4,Needs Improvement,Will definitely visit again.,2026-01-08,Positive
REV001881,BOOK002996,CUST004865,HOT0233,4,Poor Service,Overall satisfied with the stay.,2025-06-02,Positive
REV001882,BOOK002527,CUST003124,HOT0158,4,Average Experience,Will definitely visit again.,2025-07-08,Positive
REV001883,BOOK004414,CUST001450,HOT0238,4,Very Good,Great location and ambience.,2025-09-03,Positive
REV001884,BOOK001613,CUST001238,HOT0076,3,Highly Recommended,Check-in process was smooth.,2026-01-11,Neutral
REV001885,BOOK004013,CUST001948,HOT0039,3,Amazing Hospitality,Will definitely visit again.,2024-11-09,Neutral
REV001886,BOOK000361,CUST001326,HOT0014,5,Amazing Hospitality,Food quality was excellent.,2025-07-27,Positive
REV001887,BOOK003425,CUST001836,HOT0246,3,Average Experience,Food quality was excellent.,2025-12-18,Neutral
REV001888,BOOK001225,CUST003209,HOT0078,4,Highly Recommended,Check-in process was smooth.,2025-08-11,Positive
REV001889,BOOK004614,CUST003578,HOT0022,2,Value for Money,Great location and ambience.,2025-06-02,Negative
REV001890,BOOK000904,CUST000450,HOT0238,5,Very Good,Check-in process was smooth.,2026-07-31,Positive
REV001891,BOOK004731,CUST003179,HOT0138,3,Amazing Hospitality,Overall satisfied with the stay.,2025-06-02,Neutral
REV001892,BOOK003607,CUST001633,HOT0193,5,Poor Service,Staff were friendly and helpful.,2026-03-29,Positive
REV001893,BOOK004920,CUST000294,HOT0144,5,Needs Improvement,Check-in process was smooth.,2024-09-09,Positive
REV001894,BOOK002986,CUST001829,HOT0224,2,Highly Recommended,Room was clean and comfortable.,2026-02-04,Negative
REV001895,BOOK001241,CUST002854,HOT0126,1,Value for Money,Staff were friendly and helpful.,2025-05-31,Negative
REV001896,BOOK001223,CUST002064,HOT0044,4,Amazing Hospitality,Bathroom needs improvement.,2024-11-28,Positive
REV001897,BOOK003111,CUST003207,HOT0070,1,Poor Service,Bathroom needs improvement.,2026-03-04,Negative
REV001898,BOOK001593,CUST001952,HOT0115,4,Value for Money,Great location and ambience.,2025-10-28,Positive
REV001899,BOOK000030,CUST001258,HOT0061,1,Very Good,Great location and ambience.,2025-03-15,Negative
REV001900,BOOK002486,CUST002691,HOT0249,2,Very Good,Staff were friendly and helpful.,2025-04-09,Negative
REV001901,BOOK000511,CUST001716,HOT0134,5,Average Experience,Bathroom needs improvement.,2025-09-29,Positive
REV001902,BOOK000702,CUST001570,HOT0077,2,Highly Recommended,Overall satisfied with the stay.,2026-05-16,Negative
REV001903,BOOK004768,CUST000997,HOT0157,3,Average Experience,Overall satisfied with the stay.,2026-01-27,Neutral
REV001904,BOOK004472,CUST003989,HOT0246,4,Excellent Stay,Bathroom needs improvement.,2025-08-24,Positive
REV001905,BOOK003431,CUST004921,HOT0089,1,Amazing Hospitality,Staff were friendly and helpful.,2025-10-31,Negative
REV001906,BOOK001998,CUST004971,HOT0133,4,Excellent Stay,Will definitely visit again.,2025-02-19,Positive
REV001907,BOOK004822,CUST001858,HOT0148,3,Excellent Stay,Room was clean and comfortable.,2025-07-30,Neutral
REV001908,BOOK004951,CUST001754,HOT0007,4,Highly Recommended,Great location and ambience.,2026-05-01,Positive
REV001909,BOOK002534,CUST000053,HOT0144,5,Needs Improvement,Great location and ambience.,2025-07-15,Positive
REV001910,BOOK000539,CUST000224,HOT0106,5,Needs Improvement,Food quality was excellent.,2025-07-07,Positive
REV001911,BOOK001232,CUST001917,HOT0010,3,Very Good,Overall satisfied with the stay.,2025-11-03,Neutral
REV001912,BOOK002687,CUST002857,HOT0244,1,Poor Service,Overall satisfied with the stay.,2024-12-09,Negative
REV001913,BOOK001618,CUST001475,HOT0095,1,Needs Improvement,Bathroom needs improvement.,2025-01-05,Negative
REV001914,BOOK003159,CUST000120,HOT0138,5,Average Experience,Check-in process was smooth.,2025-02-09,Positive
REV001915,BOOK002716,CUST002180,HOT0058,2,Needs Improvement,Overall satisfied with the stay.,2024-11-10,Negative
REV001916,BOOK003792,CUST002478,HOT0181,2,Poor Service,Great location and ambience.,2025-07-07,Negative
REV001917,BOOK004261,CUST001245,HOT0130,4,Very Good,Food quality was excellent.,2025-10-29,Positive
REV001918,BOOK004085,CUST004520,HOT0189,5,Highly Recommended,Check-in process was smooth.,2025-05-08,Positive
REV001919,BOOK001194,CUST002856,HOT0159,3,Poor Service,Staff were friendly and helpful.,2026-03-30,Neutral
REV001920,BOOK000282,CUST003445,HOT0118,5,Poor Service,Staff were friendly and helpful.,2025-03-30,Positive
REV001921,BOOK003440,CUST002480,HOT0113,5,Highly Recommended,Room was clean and comfortable.,2024-10-20,Positive
REV001922,BOOK002419,CUST004175,HOT0094,4,Needs Improvement,Great location and ambience.,2024-10-05,Positive
REV001923,BOOK004812,CUST003370,HOT0093,4,Excellent Stay,Overall satisfied with the stay.,2025-05-19,Positive
REV001924,BOOK001583,CUST001514,HOT0141,3,Needs Improvement,Overall satisfied with the stay.,2026-05-16,Neutral
REV001925,BOOK004911,CUST002112,HOT0187,3,Average Experience,Staff were friendly and helpful.,2025-04-21,Neutral
REV001926,BOOK001735,CUST003814,HOT0109,2,Highly Recommended,Overall satisfied with the stay.,2025-07-22,Negative
REV001927,BOOK002293,CUST000830,HOT0052,1,Amazing Hospitality,Bathroom needs improvement.,2025-04-05,Negative
REV001928,BOOK001314,CUST002494,HOT0120,1,Highly Recommended,Room was clean and comfortable.,2024-10-26,Negative
REV001929,BOOK003928,CUST004809,HOT0190,4,Amazing Hospitality,Great location and ambience.,2025-06-25,Positive
REV001930,BOOK004906,CUST000769,HOT0162,3,Poor Service,Check-in process was smooth.,2025-11-12,Neutral
REV001931,BOOK004324,CUST003197,HOT0095,4,Excellent Stay,Overall satisfied with the stay.,2026-03-13,Positive
REV001932,BOOK002980,CUST003173,HOT0046,2,Highly Recommended,Check-in process was smooth.,2025-07-26,Negative
REV001933,BOOK002226,CUST001765,HOT0016,1,Average Experience,Staff were friendly and helpful.,2025-06-18,Negative
REV001934,BOOK004608,CUST001011,HOT0244,5,Average Experience,Staff were friendly and helpful.,2024-12-19,Positive
REV001935,BOOK004781,CUST001666,HOT0220,5,Average Experience,Staff were friendly and helpful.,2026-07-21,Positive
REV001936,BOOK003920,CUST003656,HOT0016,3,Highly Recommended,Room was clean and comfortable.,2025-05-11,Neutral
REV001937,BOOK001485,CUST004193,HOT0171,2,Highly Recommended,Overall satisfied with the stay.,2024-09-05,Negative
REV001938,BOOK001952,CUST003603,HOT0100,1,Needs Improvement,Great location and ambience.,2024-09-20,Negative
REV001939,BOOK004269,CUST000976,HOT0090,4,Amazing Hospitality,Check-in process was smooth.,2024-12-22,Positive
REV001940,BOOK000725,CUST002552,HOT0189,5,Needs Improvement,Great location and ambience.,2024-12-17,Positive
REV001941,BOOK000925,CUST004833,HOT0055,1,Needs Improvement,Food quality was excellent.,2025-05-12,Negative
REV001942,BOOK002977,CUST002296,HOT0008,1,Excellent Stay,Check-in process was smooth.,2026-02-28,Negative
REV001943,BOOK004665,CUST000556,HOT0100,2,Amazing Hospitality,Bathroom needs improvement.,2026-03-02,Negative
REV001944,BOOK001395,CUST003984,HOT0081,2,Very Good,Overall satisfied with the stay.,2026-04-13,Negative
REV001945,BOOK003342,CUST000957,HOT0240,1,Amazing Hospitality,Food quality was excellent.,2025-02-19,Negative
REV001946,BOOK004792,CUST002206,HOT0145,3,Highly Recommended,Staff were friendly and helpful.,2025-11-11,Neutral
REV001947,BOOK000641,CUST003657,HOT0182,1,Highly Recommended,Will definitely visit again.,2024-09-29,Negative
REV001948,BOOK000902,CUST002104,HOT0057,3,Excellent Stay,Food quality was excellent.,2025-08-22,Neutral
REV001949,BOOK000026,CUST004956,HOT0219,1,Very Good,Overall satisfied with the stay.,2024-08-21,Negative
REV001950,BOOK001359,CUST002833,HOT0163,3,Amazing Hospitality,Food quality was excellent.,2025-04-04,Neutral
REV001951,BOOK002956,CUST004733,HOT0099,4,Excellent Stay,Check-in process was smooth.,2025-08-28,Positive
REV001952,BOOK000438,CUST004086,HOT0040,5,Highly Recommended,Bathroom needs improvement.,2024-09-09,Positive
REV001953,BOOK003149,CUST001713,HOT0113,3,Highly Recommended,Bathroom needs improvement.,2024-09-10,Neutral
REV001954,BOOK002740,CUST001195,HOT0210,2,Average Experience,Overall satisfied with the stay.,2025-04-08,Negative
REV001955,BOOK002893,CUST001975,HOT0069,2,Excellent Stay,Will definitely visit again.,2026-06-12,Negative
REV001956,BOOK004699,CUST003343,HOT0143,3,Value for Money,Room was clean and comfortable.,2025-05-18,Neutral
REV001957,BOOK003160,CUST003262,HOT0112,1,Amazing Hospitality,Check-in process was smooth.,2025-01-03,Negative
REV001958,BOOK003093,CUST003341,HOT0184,2,Value for Money,Staff were friendly and helpful.,2026-06-08,Negative
REV001959,BOOK002396,CUST001119,HOT0202,5,Excellent Stay,Overall satisfied with the stay.,2024-11-25,Positive
REV001960,BOOK003490,CUST001247,HOT0163,1,Excellent Stay,Food quality was excellent.,2026-05-07,Negative
REV001961,BOOK001813,CUST002288,HOT0085,5,Excellent Stay,Room was clean and comfortable.,2025-12-29,Positive
REV001962,BOOK003754,CUST001664,HOT0094,2,Average Experience,Overall satisfied with the stay.,2025-02-09,Negative
REV001963,BOOK003963,CUST004797,HOT0014,3,Highly Recommended,Room was clean and comfortable.,2026-09-19,Neutral
REV001964,BOOK000039,CUST999999,HOT0230,2,Amazing Hospitality,Room was clean and comfortable.,2024-11-18,Negative
REV001965,BOOK001740,CUST001743,HOT0153,1,Average Experience,Overall satisfied with the stay.,2025-07-04,Negative
REV001966,BOOK001650,CUST002145,HOT0058,2,Value for Money,Food quality was excellent.,2025-11-03,Negative
REV001967,BOOK000244,CUST004714,HOT0037,5,Very Good,Staff were friendly and helpful.,2025-04-06,Positive
REV001968,BOOK001072,CUST000555,HOT0082,5,Very Good,Food quality was excellent.,2025-02-05,Positive
REV001969,BOOK004756,CUST004037,HOT0019,4,Highly Recommended,Check-in process was smooth.,2024-12-14,Positive
REV001970,BOOK002111,CUST000108,HOT0103,3,Needs Improvement,Room was clean and comfortable.,2025-02-16,Neutral
